order,family,name,FA_age,LA_age
Dichograptoidea,Dichograptidae,Expansograptus patulus sensu_Toernquist,469.2450337,469.2450337
Dichograptoidea,Dichograptidae,Expansograptus sequus,475.583568,475.583568
Dichograptoidea,Dichograptidae,Expansograptus serratulus_aff _Sobolevskaya,456.5426146,456.5426146
Dichograptoidea,Dichograptidae,Expansograptus superstes_aff _Sobolevskaya,458.1575428,458.1575428
Dichograptoidea,Dichograptidae,Expansograptus Wuninensis,475.6271006,475.6271006
Dichograptoidea,Dichograptidae,Expansograptus abditus (Williams & Stevens) 198,470.6429,468.1565
Dichograptoidea,Dichograptidae,Expansograptus abnormis (Hsu) 1934,475.4695,468.2021
Dichograptoidea,Dichograptidae,Expansograptus acriculus Keble & Harris 1934,463.7066,463.6993
Dichograptoidea,Dichograptidae,Expansograptus adamantinus Hall 1941,473.6021,471.9477
Dichograptoidea,Dichograptidae,Expansograptus asperus Harris & Thomas 1938,473.8391,472.0992
Dichograptoidea,Dichograptidae,Expansograptus constrictus (Hall) 1865,476.1672,473.2863
Dichograptoidea,Dichograptidae,Expansograptus decens,474.8095,471.6494
Dichograptoidea,Dichograptidae,Expansograptus dilatans Hall 1914,473.6021,473.5837
Dichograptoidea,Dichograptidae,Expansograptus distinctus (Harris & Thomas) 193,470.2843,466.8593
Dichograptoidea,Dichograptidae,Expansograptus ellesae (Ruedemann) 1904,465.8358,460.5097
Dichograptoidea,Dichograptidae,Expansograptus elongatus Harris & Thomas 1940,473.6149,473.6021
Dichograptoidea,Dichograptidae,Expansograptus ensjoensis (Monsen) 1937,474.9163,466.8545
Dichograptoidea,Dichograptidae,Expansograptus exilis (Ni) 1979,472.6683,472.2355
Dichograptoidea,Dichograptidae,Expansograptus extensus Hall 1858,476.8632,466.799
Dichograptoidea,Dichograptidae,Expansograptus extensus linearis Monsen 1937,475.5629,469.4081
Dichograptoidea,Dichograptidae,Expansograptus goldschmidti (Monsen) 1937,469.4106,469.3345
Dichograptoidea,Dichograptidae,Expansograptus grandis,474.8095,471.6402
Dichograptoidea,Dichograptidae,Expansograptus hirundo (Salter) 1863,472.4582,466.9157
Dichograptoidea,Dichograptidae,Expansograptus hirundo angustus,468.3506,465.6839
Dichograptoidea,Dichograptidae,Expansograptus hirundo wide_morph,469.3981,465.0438
Dichograptoidea,Dichograptidae,Expansograptus holmi Tornquist,476.1639,474.3751
Dichograptoidea,Dichograptidae,Expansograptus kreklingensis (Monsen) 1936,469.4868,469.4343
Dichograptoidea,Dichograptidae,Expansograptus latus aequalis Harris & Thomas,473.8649,473.6149
Dichograptoidea,Dichograptidae,Expansograptus latus gp.,478.3214,473.2863
Dichograptoidea,Dichograptidae,Expansograptus latus latus Hall 1907,474.3615,472.2355
Dichograptoidea,Dichograptidae,Expansograptus lineatus,463.951,463.95
Dichograptoidea,Dichograptidae,Expansograptus n.sp.1 Zhang et al. 2007,465.358,465.2919
Dichograptoidea,Dichograptidae,Expansograptus nitidus (Hall) 1858,473.6219,463.8985
Dichograptoidea,Dichograptidae,Expansograptus nitidus late (Hall) 1858,466.9656,466.8739
Dichograptoidea,Dichograptidae,Expansograptus opimus Monsen,474.3597,470.6721
Dichograptoidea,Dichograptidae,Expansograptus patulus (Hall) 1858,474.3597,461.4292
Dichograptoidea,Dichograptidae,Expansograptus pennatulus (Hall) 1858,473.5755,473.5546
Dichograptoidea,Dichograptidae,Expansograptus perditus Hall 1914,473.5837,473.5546
Dichograptoidea,Dichograptidae,Expansograptus praenuntius (Toernquist) 1901,475.2441,467.3239
Dichograptoidea,Dichograptidae,Expansograptus praenuntius late,462.8172,462.5843
Dichograptoidea,Dichograptidae,Expansograptus procumbens Hall 1914,473.5837,473.5546
Dichograptoidea,Dichograptidae,Expansograptus protoindentus (Monsen) 1937,472.6792,471.1805
Dichograptoidea,Dichograptidae,Expansograptus similis Hall 1865,477.4183,468.4746
Dichograptoidea,Dichograptidae,Expansograptus simulans (Elles & Wood) 1901,472.9286,469.9463
Dichograptoidea,Dichograptidae,Expansograptus sparsus (Hopkinson) 1875,465.5114,465.363
Dichograptoidea,Dichograptidae,Expansograptus suecicus (Tullberg) 1880,474.8843,472.4579
Dichograptoidea,Dichograptidae,Expansograptus suecicus late (Tullberg) 1880,466.9656,466.9575
Dichograptoidea,Dichograptidae,Expansograptus suecicus robustus Monsen,473.7296,473.6219
Dichograptoidea,Dichograptidae,Expansograptus superstes (Lapworth) 1876,458.6262,455.5594
Dichograptoidea,Dichograptidae,Expansograptus toernquisti (Ruedemann) 1904,472.7476,467.0414
Dichograptoidea,Dichograptidae,Expansograptus uniformis (Elles & Wood) 1901,469.329,466.8739
Dichograptoidea,Dichograptidae,Expansograptus urbanus,474.8095,474.676
Dichograptoidea,Dichograptidae,Expansograptus validus communis (Monsen) 1937,473.8649,473.8391
Dichograptoidea,Dichograptidae,Expansograptus validus validus (Toernquist) 19,477.337,474.4746
Dichograptoidea,Dichograptidae,Expansograptus williamsii,471.6426,471.6402
Dichograptoidea,Dichograptidae,Expansograptus? mobergi,469.0615,468.908
Monograptina,Monograptidae,Formosograptus formosus (Boucek) 1931,422.8308,421.6698
Diplograptina,Diplograptidae,Geniculograptus pygmaeus Ruedemann 1904,449.8962,449.0793
Diplograptina,Diplograptidae,Geniculograptus typicalis (Hall),451.3345,449.2181
Diplograptina,Diplograptidae,Geniculograptus typicalis magnificus Twenhofel,449.7787,449.0435
Diplograptina,Diplograptidae,Geniculograptus typicalis posterus (Ruedemann),449.3984,449.0435
Diplograptina,Diplograptidae,Geniculograptus typicalis ssp.A,451.2175,450.793
Dichograptoidea,Glossograptidae,Glossograptus pilosus Keble & Harris 1934,463.4579406,463.4579406
Dichograptoidea,Glossograptidae,Glossograptus Wuninensis Ni 1983,459.9161674,459.9161674
Dichograptoidea,Glossograptidae,Glossograptus acanthus Elles & Wood 1908,467.4037,461.0003
Dichograptoidea,Glossograptidae,Glossograptus armatus (Nicholson) 1869,459.4739,456.4814
Dichograptoidea,Glossograptidae,Glossograptus ciliatus Emmons 1855,462.8878,455.263
Dichograptoidea,Glossograptidae,Glossograptus echinatus Ruedemann 1904,463.4454,461.9628
Dichograptoidea,Glossograptidae,Glossograptus fimbriatus (Hopkinson) 1872,467.3446,455.1212
Dichograptoidea,Glossograptidae,Glossograptus hincksii early (Hopkinson) 1872,464.6352,454.0777
Dichograptoidea,Glossograptidae,Glossograptus hincksii late (Hopkinson),455.3615,453.6959
Dichograptoidea,Glossograptidae,Glossograptus holmi_aff _Sobolevskaya,466.6363,466.6216
Dichograptoidea,Glossograptidae,Glossograptus horridus Ruedemann,463.4454,453.9816
Dichograptoidea,Glossograptidae,Glossograptus scanicus,458.6378,455.3804
Monograptina,Petalolithidae,Glyptograptus barbatus Elles & Wood,439.6520844,439.6520844
Monograptina,Petalolithidae,Glyptograptus lacinosus_aff _Underwood et al 19,445.4078016,445.4078016
Monograptina,Petalolithidae,Glyptograptus serratus barbatus Elles & Wood 1,440.4016735,440.4016735
Monograptina,Petalolithidae,Glyptograptus tamariscus brevis,441.4187792,441.4187792
Monograptina,Petalolithidae,Glyptograptus tamariscus distans Packham 1962,441.754481,441.754481
Monograptina,Petalolithidae,Glyptograptus alternis (Packham) 1962,441.2735,441.1132
Monograptina,Petalolithidae,Glyptograptus auritus Bjerreskov 1975,439.7902,439.7858
Monograptina,Petalolithidae,Glyptograptus avitus_aff _Underwood et al 1998,445.7331,445.7151
Monograptina,Petalolithidae,Glyptograptus cernuus Jaanusson 1960,455.3804,455.3709
Monograptina,Petalolithidae,Glyptograptus elegans Packham 1962,440.6646,438.1199
Monograptina,Petalolithidae,Glyptograptus elegantulus,446.1584,445.9402
Monograptina,Petalolithidae,Glyptograptus enodis enodis Packham 1962,442.7135,440.9118
Monograptina,Petalolithidae,Glyptograptus excavatus,443.1846,441.5803
Monograptina,Petalolithidae,Glyptograptus fastigatus Haberfelner 1931,439.0471,438.126
Monograptina,Petalolithidae,Glyptograptus gnomus,443.6151,443.5937
Monograptina,Petalolithidae,Glyptograptus gracilis Ge 1983,446.4493,441.6614
Monograptina,Petalolithidae,Glyptograptus graciosus Soboloevskaya,460.6914,460.5989
Monograptina,Petalolithidae,Glyptograptus incertus (Elles & Wood) 1907,442.4945,437.6808
Monograptina,Petalolithidae,Glyptograptus kaochaipiensis,445.3238,445.3171
Monograptina,Petalolithidae,Glyptograptus kayi,440.7641,440.0438
Monograptina,Petalolithidae,Glyptograptus lanpheri Churkin & Carter 1970,445.1261,443.5582
Monograptina,Petalolithidae,Glyptograptus lungshanensis,444.2627,444.1898
Monograptina,Petalolithidae,Glyptograptus malus,445.5624,445.4078
Monograptina,Petalolithidae,Glyptograptus n.sp.1 Podhalanska 1980,451.1402,450.9923
Monograptina,Petalolithidae,Glyptograptus n.sp.2 Podhalanska 1980,454.5951,454.449
Monograptina,Petalolithidae,Glyptograptus nebula Toghill & Strachan 1970,438.8917,436.4573
Monograptina,Petalolithidae,Glyptograptus nikolayevi Obut 1965,442.8524,440.8515
Monograptina,Petalolithidae,Glyptograptus occidentalis Ruedemann 1947,447.7538,447.7213
Monograptina,Petalolithidae,Glyptograptus packhami Rickards,440.6244,439.5609
Monograptina,Petalolithidae,Glyptograptus plurithecatus Obut & Sobolevskaya,451.5277,451.4869
Monograptina,Petalolithidae,Glyptograptus saharensis,452.9722,451.4664
Monograptina,Petalolithidae,Glyptograptus serratus (Elles & Wood) 1907,439.9027,438.8917
Monograptina,Petalolithidae,Glyptograptus serratus nanjiangensis Chen,438.1553,437.6912
Monograptina,Petalolithidae,Glyptograptus shelvensis Bulman 1963,465.5642,461.6506
Monograptina,Petalolithidae,Glyptograptus sinuatus crateriformis Rickards,440.6046,440.5838
Monograptina,Petalolithidae,Glyptograptus sinuatus sinuatus (Nicholson) 18,441.8825,440.5747
Monograptina,Petalolithidae,Glyptograptus tamariscus angulatus Packham 196,439.9027,439.8729
Monograptina,Petalolithidae,Glyptograptus tamariscus dufkai Storch,445.9402,445.9158
Monograptina,Petalolithidae,Glyptograptus tamariscus gp. (Nicholson),443.7884,438.6648
Monograptina,Petalolithidae,Glyptograptus tamariscus linearis (Perner) 189,441.6296,440.6824
Monograptina,Petalolithidae,Glyptograptus tamariscus magnus,443.0508,442.7099
Monograptina,Petalolithidae,Glyptograptus tamariscus tamariscus (Nicholson),444.2858,438.8917
Monograptina,Petalolithidae,Glyptograptus tamariscus varians Packham 1962,442.0356,438.1525
Monograptina,Petalolithidae,Glyptograptus tangshanensis,445.368,441.9082
Monograptina,Petalolithidae,Glyptograptus temalaensis,444.2945,444.2627
Monograptina,Petalolithidae,Glyptograptus ultimus (Manck),438.414,438.4024
Monograptina,Petalolithidae,Glyptograptus yingpanensis,447.2086,447.2081
Monograptina,Normalograptidae,Glyptograptus? euglyphus Lapworth 1880,461.653,451.3345
Monograptina,Normalograptidae,Glyptograptus? euglyphus late,456.4668,452.5685
Monograptina,Normalograptidae,Glyptograptus? jerini Koren & Melchin 2000,444.3144,444.0804
Monograptina,Normalograptidae,Glyptograptus? spanis,446.3398,446.3362
Monograptina,Normalograptidae,Glyptograptus? tenuis (Rickards) 1970,443.8524,442.4868
Dichograptoidea,Sigmagraptidae,Goniograptus n.sp.A,474.9536671,474.9536671
Dichograptoidea,Sigmagraptidae,Goniograptus sculptus Harris & Thomas 1939,467.9619367,467.9619367
Dichograptoidea,Sigmagraptidae,Goniograptus thureaui clonograptoides Harris &,475.583568,475.583568
Dichograptoidea,Sigmagraptidae,Goniograptus alternans Harris & Thomas 1939,473.8027,473.7688
Dichograptoidea,Sigmagraptidae,Goniograptus geometricus Ruedemann,473.2829,473.0596
Dichograptoidea,Sigmagraptidae,Goniograptus macer T.S. Hall 1899,474.2401,467.9704
Dichograptoidea,Sigmagraptidae,Goniograptus speciosus Hall 1914,468.3359,468.2378
Dichograptoidea,Sigmagraptidae,Goniograptus thureaui inaequalis Harris & Thoma,476.1603,475.7441
Dichograptoidea,Sigmagraptidae,Goniograptus thureaui multiramous,468.4448,461.8259
Dichograptoidea,Sigmagraptidae,Goniograptus thureaui thureaui (McCoy) 1876,474.1651,468.2378
Dichograptoidea,Sigmagraptidae,Goniograptus tumidus Harris & Thomas 1939,473.8391,473.7688
Dichograptoidea,Sigmagraptidae,Goniograptus velatus Harris & Thomas 1939,473.6149,473.5837
Monograptina,Retiolitidae,Gothograptus eisenacki Obut & Sobolevkaya 1965,431.2116,426.6942
Monograptina,Retiolitidae,Gothograptus eximinassa Maletz 2008,427.8239,427.6894
Monograptina,Retiolitidae,Gothograptus gigantonassa (nomen_nudum) Jaeger,428.4195,427.9688
Monograptina,Retiolitidae,Gothograptus kozlowskii Kozlowska-Davidziuk,429.4633,429.4065
Monograptina,Retiolitidae,Gothograptus nassa (Holm) 1890,428.9722,426.9129
Monograptina,Retiolitidae,Gothograptus nassa narrow,429.2747,427.9688
Monograptina,Retiolitidae,Gothograptus pseudospinosus Eisenack 1951,430.033,430.03
Monograptina,Retiolitidae,Gothograptus storchi Lenz & Kozlowska 2006,429.9729,429.7375
Diplograptina,Diplograptidae,Gymnograptus linnarssoni (Moberg) 1896,459.8255,456.9186
Diplograptina,Climacograptidae,Haddingograptus haplus,458.7914539,458.7914539
Diplograptina,Climacograptidae,Haddingograptus luperus,459.3145948,459.3145948
Diplograptina,Climacograptidae,Haddingograptus eurystoma (Jaanusson),462.0555,457.2647
Diplograptina,Climacograptidae,Haddingograptus intermedius,460.4354,460.3794
Diplograptina,Climacograptidae,Haddingograptus maennili Goldman,462.1439,460.3443
Diplograptina,Climacograptidae,Haddingograptus oliveri (Boucek) 1973,462.2546,459.8255
Diplograptina,Climacograptidae,Haddingograptus oliveri_aff _Ortega & Rickards,459.9162,458.797
Diplograptina,Climacograptidae,Haddingograptus scharenbergi,458.46,456.7799
Diplograptina,Climacograptidae,Haddingograptus? parvus,456.7799424,456.7799424
Diplograptina,Lasiograptidae,Hallograptus bimucronatus (Nicholson) 1869,455.7936,451.0452
Diplograptina,Lasiograptidae,Hallograptus mucronatus mucronatus Hall 1847,456.5076,454.2305
Diplograptina,Lasiograptidae,Hallograptus n.sp.1 Podhalanska 1980,455.0438,454.9842
Diplograptina,Lasiograptidae,Hallograptus nobilis Elles & Wood 1908,454.983,454.9649
Diplograptina,Diplograptidae,Hedrograptus janischewskyi Obut 1949,441.9082,440.7641
Monograptina,Normalograptidae,Hirsutograptus longispinosus Koren&Rickards 199,443.7246988,443.7246988
Monograptina,Normalograptidae,Hirsutograptus sinitzini (Chaletskaya) 1960,443.8783,443.555
Monograptina,Normalograptidae,Hirsutograptus villosus Koren & Rickards 1966,444.2404,443.5966
Dichograptoidea,Sigmagraptidae,Holmograptus bovis Williams & Stevens,466.863,462.6948
Dichograptoidea,Sigmagraptidae,Holmograptus callotheca (Bulman) 1932,462.6948,461.8259
Dichograptoidea,Sigmagraptidae,Holmograptus lentus (Toernquist) 1911,462.5892,460.908
Dichograptoidea,Sigmagraptidae,Holmograptus leptograptoides (Monsen) 1937,473.9735,471.6426
Dichograptoidea,Sigmagraptidae,Holmograptus leptograptoides_aff _Jackson & Lenz,474.4944,471.999
Dichograptoidea,Sigmagraptidae,Holmograptus n.sp. Ortega & Rickards 2003,466.1661,466.1625
Dichograptoidea,Sigmagraptidae,Holmograptus n.sp.A Jackson & Lenz 2006,472.5044,472.4945
Dichograptoidea,Sigmagraptidae,Holmograptus serpens Brussa 1997,468.8924,465.9184
Dichograptoidea,Sigmagraptidae,Holmograptus spinosus (Ruedemann) 1904,463.4579,460.5358
Dichograptoidea,Dichograptidae,Holograptus expansus Holm 1881,476.8177439,476.8177439
Dichograptoidea,Dichograptidae,Holograptus deani Elles & Wood 1902,473.0468,473.0453
Monograptina,Retiolitidae,Holoretiolites atrabecularis Kozlowska-Dawidziuk,426.758,426.1878
Monograptina,Retiolitidae,Holoretiolites erraticus,426.9809,426.7783
Monograptina,Retiolitidae,Holoretiolites mancki (Muench) 1931,426.9129,424.9488
Monograptina,Retiolitidae,Holoretiolites manckoides Kozlowska-DAwidziuk 1,426.1879,424.9488
Monograptina,Retiolitidae,Holoretiolites simplex Eisenack,426.7537,426.7529
Dichograptoidea stem,Anisograptidae,Hunnegraptus copiosus Lindholm 1991,480.6124,476.8615
Dichograptoidea stem,Anisograptidae,Hunnegraptus novus Berry,478.6197,477.1201
Diplograptina,Diplograptidae,Hustedograptus n.sp. Zhang et al. 2007,465.2919073,465.2919073
Diplograptina,Diplograptidae,Hustedograptus notabilis,456.7799424,456.7799424
Diplograptina,Diplograptidae,Hustedograptus teretiusculus_aff _Zhang et al.,456.7799424,456.7799424
Diplograptina,Diplograptidae,Hustedograptus toernquisti,457.3305523,457.3305523
Diplograptina,Diplograptidae,Hustedograptus bulmani Mitchell Brussa & Maletz,462.0274,460.4595
Diplograptina,Diplograptidae,Hustedograptus dashabensis,462.6308,462.5892
Diplograptina,Diplograptidae,Hustedograptus denticulatus,460.5081,460.4901
Diplograptina,Diplograptidae,Hustedograptus propinquus,457.9956,456.7799
Diplograptina,Diplograptidae,Hustedograptus teretiusculus (Hisinger)Cave & Ru,461.4299,454.3937
Diplograptina,Diplograptidae,Hustedograptus teretiusculus_aff _Norford 2002,431.2923,431.0766
Diplograptina,Diplograptidae,Hustedograptus teretiusculus_aff _Sobolevskaya,460.5703,460.5429
Diplograptina,Diplograptidae,Hustedograptus uplandicus (Wiman) 1895,455.1161,454.0771
Diplograptina,Diplograptidae,Hustedograptus vikarbyensis (Jaanusson) 1960,460.4484,454.9817
Monograptina,Monograptidae,Huttagraptus billegravensis Koren & Bjerreskov,443.3025,443.1113
Monograptina,Monograptidae,Huttagraptus n.sp.2 Koren & Bjerreskov 1997,443.3009,443.1076
Monograptina,Monograptidae,Huttagraptus ninae Koren & Bjerreskov 1997,443.2053,443.1846
Monograptina,Monograptidae,Huttagraptus praestrachani (Hutt & Rickards),443.1848,440.1206
Monograptina,Monograptidae,Huttagraptus solidus Storch & Feist 2008,443.4791,443.3766
Dichograptoidea,Isograptidae,Isograptus forcipiformis early,468.9080288,468.9080288
Dichograptoidea,Isograptidae,Isograptus n.sp.2 Maletz 2005,469.946339,469.946339
Dichograptoidea,Isograptidae,Isograptus rigidus,469.946339,469.946339
Dichograptoidea,Isograptidae,Isograptus spinifer Keble & Benson,459.6500121,459.6500121
Dichograptoidea,Isograptidae,Isograptus tenuis Harris 1933,469.2671003,469.2671003
Dichograptoidea,Isograptidae,Isograptus caduceus australis forcipiformis,464.4834,464.4821
Dichograptoidea,Isograptidae,Isograptus caduceus latus Ruedemann,463.6993,463.4579
Dichograptoidea,Isograptidae,Isograptus caduceus nanus (Ruedemann) 1904,467.3654,463.9196
Dichograptoidea,Isograptidae,Isograptus forcipiformis (Ruedemann) 1904,464.1018,458.9458
Dichograptoidea,Isograptidae,Isograptus forcipiformis sensu_Harris,466.799,461.277
Dichograptoidea,Isograptidae,Isograptus gibberulus (Nicholson) 1875,467.0123,464.902
Dichograptoidea,Isograptidae,Isograptus horridus Harris,468.6114,465.9908
Dichograptoidea,Isograptidae,Isograptus maximodivergens (Harris) 1933,469.2671,464.4991
Dichograptoidea,Isograptidae,Isograptus n.sp.1 Maletz 2005,470.67,470.6462
Dichograptoidea,Isograptidae,Isograptus primulus Harris 1933,473.2792,473.0596
Dichograptoidea,Isograptidae,Isograptus scandens,473.2829,473.2792
Dichograptoidea,Isograptidae,Isograptus subtilis Williams & Stevens,468.3506,468.1319
Dichograptoidea,Isograptidae,Isograptus victoriae divergens Harris 1933,468.3506,463.7066
Dichograptoidea,Isograptidae,Isograptus victoriae divergens! sensu_Zhang,468.8924,468.4746
Dichograptoidea,Isograptidae,Isograptus victoriae lunatus Harris 1933,471.3359,471.1896
Dichograptoidea,Isograptidae,Isograptus victoriae maximus Harris 1933,469.4343,464.7431
Dichograptoidea,Isograptidae,Isograptus victoriae victoriae Harris 1933,470.8193,465.2484
Dichograptoidea,Isograptidae,Isograptus victoriae! sensu_Mu Mu et al. 1962,467.6482,467.119
Dichograptoidea,Isograptidae,Isograptus? dilemma Williams & Stevens 1988,469.5621181,469.5621181
Dichograptoidea,Isograptidae,Isograptus? norvegicus,474.6760078,474.6760078
Dichograptoidea,Dichograptidae,Janograptus gracilis Eckstrom,458.7911,458.7583
Dichograptoidea,Dichograptidae,Janograptus laxatus Tullberg,458.789,456.8114
Dichograptoidea,Dichograptidae,Jishougraptus n.sp.A,475.6271006,475.6271006
Dichograptoidea,Dichograptidae,Jishougraptus lindholmae Beckly & Maletz 1991,470.6508,470.6365
Dichograptoidea,Dichograptidae,Jishougraptus novus Beckly & Maletz 1991,472.7137,470.6872
Dichograptoidea,Dichograptidae,Jishougraptus undulatus (Chen & Xia) 1979,469.9463,468.4746
Dichograptoidea,Glossograptidae,Kalpinograptus ovatus (Hall) 1902,459.8255,453.9987
Dichograptoidea,Glossograptidae,Kalpinograptus parallelus (Ni),460.7818,459.3146
Dichograptoidea,Sigmagraptidae,Keblograptus geminus Maletz 2004,472.9211,471.9477
Dichograptoidea stem,Anisograptidae,Kiaerograptus kiaeri,481.5165184,481.5165184
Dichograptoidea stem,Anisograptidae,Kiaerograptus peelensis Jackson 1974,481.0675352,481.0675352
Dichograptoidea stem,Anisograptidae,Kiaerograptus quasimodo Rushton 1981,484.5990978,484.5990978
Dichograptoidea stem,Anisograptidae,Kiaerograptus stelcki,484.6972327,484.6972327
Dichograptoidea stem,Anisograptidae,Kiaerograptus stoermeri,482.273349,482.273349
Dichograptoidea stem,Anisograptidae,Kiaerograptus bulmani (Thomas),481.4823,480.1599
Dichograptoidea stem,Anisograptidae,Kiaerograptus hengshanensis Lin 1981,480.5828,480.5527
Dichograptoidea stem,Anisograptidae,Kiaerograptus kutchini Jackson & Lenz 2003,481.5093,480.0062
Dichograptoidea stem,Anisograptidae,Kiaerograptus magnus,480.733,480.7264
Dichograptoidea stem,Anisograptidae,Kiaerograptus minutus,482.3766,482.342
Dichograptoidea stem,Anisograptidae,Kiaerograptus n.sp.A Jackson & Lenz 2003,481.5093,481.0703
Dichograptoidea stem,Anisograptidae,Kiaerograptus priscus (Mu) 1963,481.5165,481.403
Dichograptoidea stem,Anisograptidae,Kiaerograptus supremus Lindholm,481.3142,480.73
Dichograptoidea stem,Anisograptidae,Kiaerograptus taylori (Hall) 1899,480.3686,480.3686
Dichograptoidea,Sigmagraptidae,Kinnegraptus multiramosus,470.287553,470.287553
Dichograptoidea,Sigmagraptidae,Kinnegraptus chapmani Keble & Harris 1934,473.8649,473.8391
Dichograptoidea,Sigmagraptidae,Kinnegraptus insuetus (Keble & Benson) 1928,460.3443,460.3435
Dichograptoidea,Sigmagraptidae,Kinnegraptus kinnekullensis Skoglund 1961,471.6402,468.4674
Dichograptoidea,Sigmagraptidae,Kinnegraptus reclinatus Jackson & Lenz 2000,474.3751,474.2672
Dichograptoidea,Sigmagraptidae,Kinnegraptus? gracilis,468.1565,467.98
Monograptina,Monograptidae,Lagarograptus acinaces (Toernquist) 1899,443.4475,441.4188
Monograptina,Monograptidae,Lagarograptus inexpeditus Obut & Sobolevskaya,442.7099,440.7692
Monograptina,Monograptidae,Lagarograptus praeacenaces Cuerda Rickards et a,442.5834,440.1232
Monograptina,Monograptidae,Lapworthograptus grayae (Lapworth) 1876,437.0363,435.5828
Monograptina,Monograptidae,Lapworthograptus knockensis (Elles & Wood) 1913,439.5876,437.6605
Monograptina,Monograptidae,Lapworthograptus singularis (Tornquist),436.6036,434.7193
Diplograptina,Lasiograptidae,Lasiograptus jiangxiensis,460.4901445,460.4901445
Diplograptina,Lasiograptidae,Lasiograptus costatus Lapworth 1873,455.9046,451.2809
Diplograptina,Lasiograptidae,Lasiograptus harknessi (Nicholson) 1867,455.6189,450.738
Diplograptina,Lasiograptidae,Lasiograptus hystrix,462.3222,459.8438
Diplograptina,Lasiograptidae,Lasiograptus pusillus Ruedemann 1947,455.9742,455.9046
Diplograptina,Lasiograptidae,Lasiograptus retusus Lapworth 1880,459.3146,458.0958
Diplograptina,Lasiograptidae,Lasiograptus? spinatus,458.5677114,458.5677114
Dichograptoidea,Sigmagraptidae,Laxograptus shellyi Henderson 1983,473.5837153,473.5837153
Dichograptoidea,Sigmagraptidae,Laxograptus irregularis Harris & Thomas 1941,474.0607,470.81
Diplograptina,Dicranograptidae,Leptograptus flaccidus macilentus Elles & Wood,450.2050058,450.2050058
Diplograptina,Dicranograptidae,Leptograptus grandis,456.2314423,456.2314423
Diplograptina,Dicranograptidae,Leptograptus annectans amplectans,448.105,447.8784
Diplograptina,Dicranograptidae,Leptograptus annectans annectans (Walcott),450.4398,449.8304
Diplograptina,Dicranograptidae,Leptograptus ascendens,455.0438,455.0377
Diplograptina,Dicranograptidae,Leptograptus capillaris (Carruthers),450.1986,447.2607
Diplograptina,Dicranograptidae,Leptograptus eastonensis Keble & Harris 1925,450.4404,448.2377
Diplograptina,Dicranograptidae,Leptograptus extremus Mu & Zhang,448.3854,447.7093
Diplograptina,Dicranograptidae,Leptograptus flaccidus arcuatus Elles & Wood,450.2018,450.109
Diplograptina,Dicranograptidae,Leptograptus flaccidus Hall,454.6348,448.6975
Diplograptina,Dicranograptidae,Leptograptus flaccidus macer early,455.0377,455.0318
Diplograptina,Dicranograptidae,Leptograptus flaccidus macer Elles & Wood 1903,450.4336,447.7538
Diplograptina,Dicranograptidae,Leptograptus flaccidus spinifer Elles & Wood 1,450.6392,450.6382
Diplograptina,Dicranograptidae,Leptograptus planus Chen,447.8803,447.7213
Diplograptina,Dicranograptidae,Leptograptus trentonensis Ruedemann,456.2174,451.4729
Diplograptina,Dicranograptidae,Leptograptus validus incisus,454.6373,454.6348
Diplograptina,Dicranograptidae,Leptograptus validus validus Lapworth,456.7877,453.2607
Monograptina,Monograptidae,Linograptus orangensis Rickards et al. 1995,426.6639,426.6614
Monograptina,Monograptidae,Linograptus posthumus introvertus Rickards & Wr,424.6672,423.3464
Monograptina,Monograptidae,Linograptus posthumus posthumus Richter 1875,425.6852,415.13
Monograptina,Monograptidae,Linograptus posthumus tenuis Jaeger,424.7432,420.4022
Monograptina,Monograptidae,Lithuanograptus fusiformis Paskevicius 1976,443.1846,443.1804
Monograptina,Monograptidae,Lithuanograptus minimus,440.7641,439.8597
Monograptina,Monograptidae,Lithuanograptus serus Paskevicius 1976,438.9713,438.957
Monograptina,Monograptidae,Lituigraptus richteri (Perner),440.5588,439.9513
Monograptina,Monograptidae,Lituigraptus urceolus,438.1387,438.126
Monograptina,Monograptidae,Lobograptus cirrifer Urbanek 1966,424.9524,424.9387
Monograptina,Monograptidae,Lobograptus cornuatus Lenz 1993,427.9311,426.789
Monograptina,Monograptidae,Lobograptus expectatus bicornis Urbanek 1966,424.9524,424.9387
Monograptina,Monograptidae,Lobograptus expectatus expectatus Urbanek 1960,426.9129,424.1894
Monograptina,Monograptidae,Lobograptus imitator Urbanek 1966,426.789,425.607
Monograptina,Monograptidae,Lobograptus invertus Urbanek 1966,425.0632,424.9531
Monograptina,Monograptidae,Lobograptus progenitor cudalensis Rickards et a,426.6942,425.5798
Monograptina,Monograptidae,Lobograptus progenitor progenitor Urbanek 1966,427.5775,424.669
Monograptina,Monograptidae,Lobograptus scanicus amphirostris Urbanek 1966,425.0632,424.9531
Monograptina,Monograptidae,Lobograptus scanicus parascanicus Kuhne 1955,426.9962,425.6103
Monograptina,Monograptidae,Lobograptus scanicus Tullberg 1883,426.9317,425.2194
Monograptina,Monograptidae,Lobograptus sherrardae (Sherwin) 1975,427.9387,426.5027
Monograptina,Monograptidae,Lobograptus simplex Urbanek,430.1144,425.3298
Monograptina,Monograptidae,Lobograptus? angustus Lenz 1995,426.7279,426.7184
Monograptina,Monograptidae,Lobograptus? claudiae Koren,426.7924,426.5618
